region_number,s_num,yr,pct_no_particpate,pct_no_adult,pct_offered_drugs,pct_bullied,pct_bullied_others,pct_cyberbully,pct_cyberbully_others,pct_sexual_comment,pct_sad_activity,pct_sad_adult,pct_consider_sui,pct_asked_help,pct_plan_sui,avg_sui_attempts,pct_tell_adult,pct_sui_training,avg_peer_rel,avg_adult_rel,avg_worry_violence,avg_bully_prob,avg_envi,locality_grouping,division_number,sch_id,region_name,division_name,school_name
4,946,2023,13.2,6.2,13,14.7,2.9,24,6.3,30.7,24,41.2,7.3,33.3,47.8,1.8,77,15.2,4.5,4.6,2.6,3.1,3.9,school,029,0291140,Northern Virginia,Fairfax County,Thoreau Middle
4,577,2023,7.7,6.7,5.4,11.8,3.3,20.5,5.9,22.2,19.1,40.7,5.2,35.5,61.3,2.3,81.8,24.6,4.6,4.7,2.2,2.7,4.2,school,029,0291150,Northern Virginia,Fairfax County,Longfellow Middle
4,525,2023,13.8,6.1,10.7,14.5,3.8,25.5,7,25.5,23.8,33.5,8,51.2,62.8,2.3,71.6,24,4.3,4.4,3.1,3.2,3.7,school,029,0291160,Northern Virginia,Fairfax County,Twain Middle
4,637,2023,17.1,9.3,13.8,17.6,5.2,22.3,8.2,28.6,30.3,34.1,9.9,41.3,63.5,2,71.9,11.3,4.1,4.5,3,3.6,3.4,school,029,0291170,Northern Virginia,Fairfax County,Glasgow Middle
4,632,2023,11.7,4.2,3.5,17.1,2.4,18.7,4.7,24.7,16.9,44.8,4,31,41.4,1.6,85.4,25.2,4.6,4.8,2.4,3,3.9,school,029,0291190,Northern Virginia,Fairfax County,Cooper Middle
4,74,2023,18.5,4.8,4.1,29.7,6.8,14.9,1.4,40.5,35.1,51.4,17.6,50,42.9,2.2,79.7,9.5,4.5,5,2.4,2.7,4.3,school,029,0291200,Northern Virginia,Fairfax County,Marshall Road Elementary
4,156,2023,10.2,3.3,0.6,9.6,0.6,12.8,1.9,23.7,17.3,40.4,5.8,11.1,22.2,1.3,80.8,6.4,4.9,5,2.2,2,4.5,school,029,0291210,Northern Virginia,Fairfax County,Mantua Elementary
4,121,2023,9.4,4.2,0.8,17.4,7.4,19,3.3,28.1,28.1,52.9,7.4,33.3,55.6,1.4,78.5,6.6,4.8,5,2,2.5,4.4,school,029,0291240,Northern Virginia,Fairfax County,Keene Mill Elementary
4,86,2023,26.7,4.4,8.1,37.2,5.8,32.6,5.8,20.9,30.2,51.2,5.8,80,20,3.2,76.7,10.5,4.3,4.8,2.7,2.9,4,school,029,0291250,Northern Virginia,Fairfax County,Herndon Elementary
4,914,2023,16.3,10.3,8.1,19.6,3.9,22.4,6.9,28.4,28.6,36.5,9.4,40.7,67.4,1.9,75.1,18.1,4.2,4.4,3,3.5,3.5,school,029,0291300,Northern Virginia,Fairfax County,Sandburg Middle
4,78,2023,6.1,5.6,1.3,14.1,1.3,20.5,7.7,17.9,19.2,44.9,0,0,0,1,73.1,7.7,4.7,5.2,1.8,2.3,4.3,school,029,0291310,Northern Virginia,Fairfax County,Ravensworth Elementary
4,57,2023,19.4,2.9,1.8,31.6,12.3,21.1,3.5,28.1,31.6,56.1,5.3,33.3,100,2,75.4,5.3,4.4,4.8,2.3,2.8,4.5,school,029,0291320,Northern Virginia,Fairfax County,Washington Mill Elementary
4,60,2023,15.9,7,5,30,6.7,21.7,5,28.3,33.3,40,10,16.7,50,1.5,68.3,6.7,4.3,4.9,2.7,3.2,3.8,school,029,0291330,Northern Virginia,Fairfax County,Hollin Meadows Elementary
4,92,2023,7.5,3,1.1,28.3,6.5,28.3,6.5,42.4,23.9,45.7,8.7,12.5,75,1.9,78.3,2.2,4.6,5,3,3.2,3.8,school,029,0291350,Northern Virginia,Fairfax County,Stratford Landing Elementary
4,67,2023,10,3,1.5,14.9,0,16.4,0,32.8,23.9,43.3,1.5,0,100,1,80.6,9,4.9,5.1,1.8,1.9,4.6,school,029,0291380,Northern Virginia,Fairfax County,Stenwood Elementary
4,127,2023,12,2.6,0.8,11,0,12.6,5.5,19.7,25.2,40.9,9.4,33.3,41.7,1.7,85,6.3,5,5.3,1.8,1.9,4.8,school,029,0291390,Northern Virginia,Fairfax County,Mosaic Elementary
4,50,2023,13,4.5,2,20,2,12,4,24,18,42,2,0,100,2,80,6,4.8,5.1,1.8,2.2,4.7,school,029,0291400,Northern Virginia,Fairfax County,Little Run Elementary
4,1037,2023,10.9,4.5,4.3,13.6,2.9,19.6,5.3,25.1,21.7,40.5,8.5,32.3,47.9,1.6,82.8,23.3,4.5,4.7,2.5,2.9,4,school,029,0291410,Northern Virginia,Fairfax County,Frost Middle
4,98,2023,18.8,12.4,5.1,29.6,6.1,22.4,6.1,27.6,32.7,34.7,18.4,27.8,77.8,2.2,74.5,10.2,4.4,4.9,2.5,2.8,4.2,school,029,0291420,Northern Virginia,Fairfax County,Hybla Valley Elementary
4,83,2023,9.2,1.5,0,14.5,2.4,16.9,4.8,26.5,15.7,59,1.2,50,50,1.5,91.6,7.2,5,5.4,2,2.1,4.7,school,029,0291430,Northern Virginia,Fairfax County,West Springfield Elementary
4,68,2023,20.3,4.5,4.4,23.5,8.8,29.4,8.8,23.5,26.5,30.9,11.8,37.5,50,2.4,73.5,5.9,4.6,5.2,2.3,2.6,4.3,school,029,0291450,Northern Virginia,Fairfax County,Forestdale Elementary
4,61,2023,17.2,4.7,1.6,19.7,3.3,21.3,0,34.4,23,34.4,8.2,20,60,1.4,82,0,4.6,5,1.9,2.5,4.5,school,029,0291480,Northern Virginia,Fairfax County,Fairfax Villa Elementary
4,101,2023,10.7,3.8,2,14.9,5,21.8,4,30.7,29.7,50.5,4,50,50,1.7,74.3,8.9,4.8,5.1,2,2.3,4.7,school,029,0291500,Northern Virginia,Fairfax County,Greenbriar West Elementary
4,653,2023,16.4,10,7.8,18.1,5.7,20.4,9,23.7,30.6,30.8,7.8,42.6,61.1,2,67.1,11.3,4.3,4.6,2.7,3.4,3.6,school,029,0291521,Northern Virginia,Fairfax County,Holmes Middle
4,43,2023,20.5,7.1,0,14,0,16.3,4.7,7,20.9,53.5,4.7,0,0,1.7,83.7,14,4.8,5.1,1.9,2.2,4.6,school,029,0291530,Northern Virginia,Fairfax County,Armstrong Elementary
4,103,2023,11.3,2,1,24.3,1,12.6,1.9,24.3,18.4,41.7,7.8,22.2,55.6,1.3,83.5,10.7,4.9,5.1,1.7,2.3,4.5,school,029,0291540,Northern Virginia,Fairfax County,Union Mill Elementary
4,549,2023,16.7,9.3,10.7,11.8,3.1,23.7,7.1,20,27.9,33.9,6.4,36.6,46.3,2,71.9,15.8,4.2,4.5,2.9,3.3,3.6,school,029,0291550,Northern Virginia,Fairfax County,Whitman Middle
4,54,2023,16.1,1.5,1.9,14.8,3.7,16.7,5.6,18.5,22.2,44.4,11.1,42.9,28.6,1.1,81.5,7.4,4.7,4.9,1.9,2.5,4.5,school,029,0291570,Northern Virginia,Fairfax County,Lake Anne Elementary
4,105,2023,9,3.3,4.8,11.4,1,20,2.9,23.8,21.9,43.8,7.6,37.5,50,1.8,78.1,1.9,4.9,5,1.9,2,4.7,school,029,0291580,Northern Virginia,Fairfax County,Westbriar Elementary
4,145,2023,9.3,2.8,0.7,15.9,0,23.4,5.5,37.9,20.7,49,7.6,36.4,45.5,1.8,80,5.5,4.9,5,1.8,2.2,4.5,school,029,0291590,Northern Virginia,Fairfax County,Canterbury Woods Elementary
4,77,2023,13.8,3.1,1.3,19.5,1.3,14.3,1.3,19.5,24.7,40.3,5.2,25,25,1.2,81.8,2.6,4.9,5.2,2,2.3,4.7,school,029,0291600,Northern Virginia,Fairfax County,Cub Run Elementary
4,146,2023,10.2,5.4,0.7,15.8,1.4,14.4,3.4,26,18.5,37.7,4.8,14.3,71.4,1.1,87,6.8,4.8,5,2.1,2.1,4.5,school,029,0291620,Northern Virginia,Fairfax County,Spring Hill Elementary
4,53,2023,20,7.2,5.7,22.6,5.7,35.8,11.3,26.4,39.6,35.8,15.1,25,50,2.4,71.7,9.4,4.8,5.1,2.3,2.6,4.4,school,029,0291630,Northern Virginia,Fairfax County,Fairhill Elementary
4,48,2023,12,3.2,4.2,29.2,4.2,10.4,2.1,31.2,16.7,43.8,4.2,33.3,33.3,1,68.8,10.4,4.9,5.2,2.1,2.5,4.8,school,029,0291650,Northern Virginia,Fairfax County,Olde Creek Elementary
4,68,2023,8.3,10.6,7.4,20.6,4.4,22.1,8.8,23.5,29.4,38.2,5.9,25,75,2.5,76.5,1.5,4.6,5,1.9,2.2,4.4,school,029,0291670,Northern Virginia,Fairfax County,Westgate Elementary
4,109,2023,8.7,1,0.9,8.3,0.9,13.8,1.8,28.4,19.3,50.5,4.6,20,20,1,84.4,5.5,5,5.1,1.8,1.9,4.7,school,029,0291680,Northern Virginia,Fairfax County,Silverbrook Elementary
4,61,2023,15.9,3.8,3.3,16.4,4.9,24.6,4.9,24.6,26.2,36.1,11.5,25,25,1.8,80.3,8.2,4.5,4.8,2.1,2.7,4,school,029,0291690,Northern Virginia,Fairfax County,Cardinal Forest Elementary
4,55,2023,8.3,5,1.8,18.2,3.6,16.4,7.3,18.2,16.4,34.5,3.6,0,50,2.5,83.6,9.1,4.8,5.1,1.9,2.2,4.5,school,029,0291700,Northern Virginia,Fairfax County,Cunningham Park Elementary
4,90,2023,17.5,5.2,1.1,18.9,5.6,24.4,4.4,42.2,20,52.2,12.2,18.2,36.4,1.5,81.1,7.8,4.4,5.1,2.2,2.7,4.1,school,029,0291740,Northern Virginia,Fairfax County,Hayfield Elementary
4,826,2023,11.3,4.8,4.5,11,1.9,21.8,5.4,22.3,21.3,44.7,4.8,41.9,48.8,1.7,82.3,20.2,4.7,4.8,2.2,2.7,4.2,school,029,0291760,Northern Virginia,Fairfax County,Kilmer Middle
4,67,2023,18.1,3.4,7.5,29.9,3,26.9,10.4,35.8,29.9,47.8,17.9,33.3,83.3,2.2,67.2,6,4.6,5,2.2,2.8,4.3,school,029,0291770,Northern Virginia,Fairfax County,Rolling Valley Elementary
4,55,2023,18.6,9,3.6,16.4,3.6,16.4,3.6,29.1,27.3,41.8,5.5,33.3,66.7,2,80,7.3,4.4,4.9,2.4,2.6,4.1,school,029,0291790,Northern Virginia,Fairfax County,Brookfield Elementary
4,436,2023,16.5,8.5,4.8,15.8,3.2,16.3,5.5,22.9,26.8,38.5,8,48.6,43.2,1.7,78,17,4.3,4.6,3,3.4,3.7,school,029,0291800,Northern Virginia,Fairfax County,Hayfield Secondary
4,73,2023,14.1,5.7,2.7,26,1.4,11,1.4,28.8,21.9,42.5,11,37.5,37.5,1.1,76.7,9.6,4.8,5,1.9,2.1,4.4,school,029,0291810,Northern Virginia,Fairfax County,Wolftrap Elementary
4,66,2023,21.4,5,3,21.2,6.1,28.8,13.6,25.8,27.3,43.9,6.1,25,25,2.5,66.7,9.1,4.5,4.8,2.5,3.2,4,school,029,0291830,Northern Virginia,Fairfax County,London Towne Elementary
4,110,2023,15.4,8.3,4.5,25.5,5.5,42.7,13.6,35.5,42.7,28.2,11.8,46.2,61.5,2.3,75.5,13.6,4.4,4.4,2.3,2.8,3.8,school,029,0291840,Northern Virginia,Fairfax County,Greenbriar East Elementary
4,115,2023,8.4,3.3,0.9,10.4,1.7,13,7,27,20,40,5.2,33.3,66.7,1.5,79.1,7,4.8,5,1.9,2,4.6,school,029,0291860,Northern Virginia,Fairfax County,Oak View Elementary
4,52,2023,1.9,2.3,0,13.5,0,25,11.5,15.4,17.3,57.7,3.8,0,50,1.5,73.1,17.3,5,5.2,1.7,1.9,4.8,school,029,0291870,Northern Virginia,Fairfax County,Clermont Elementary
4,66,2023,7.2,9.4,0,12.1,0,16.7,1.5,18.2,18.2,34.8,0,0,0,NA,83.3,9.1,4.8,5,1.8,2.1,4.5,school,029,0291880,Northern Virginia,Fairfax County,Hunt Valley Elementary
4,117,2023,13.9,3.7,1.7,20.5,3.4,20.5,3.4,23.1,23.9,49.6,6,14.3,42.9,2.1,80.3,4.3,4.7,5.2,2.1,2.4,4.2,school,029,0291890,Northern Virginia,Fairfax County,Kings Glen Elementary
4,453,2023,17.1,6.1,10.6,15.9,4.4,25.2,9.7,22.5,26,35.5,2.9,14.3,50,2.2,74.4,13.7,4.3,4.6,2.9,3.3,3.5,school,029,0291900,Northern Virginia,Fairfax County,Key Middle
4,66,2023,10.1,6.1,1.5,10.6,1.5,13.6,6.1,12.1,22.7,50,6.1,0,100,3.8,75.8,9.1,4.9,5,1.9,2,4.8,school,029,0291920,Northern Virginia,Fairfax County,Fort Hunt Elementary
4,49,2023,22,9.8,2,28.6,10.2,38.8,12.2,28.6,34.7,46.9,14.3,42.9,71.4,1.7,73.5,6.1,4.1,4.7,2.5,2.9,4,school,029,0291940,Northern Virginia,Fairfax County,Camelot Elementary
4,110,2023,7,2.2,0.9,25.5,5.5,20.9,2.7,33.6,26.4,51.8,9.1,20,70,1.7,77.3,10,4.6,5.2,2.2,2.5,4.3,school,029,0291950,Northern Virginia,Fairfax County,Hunters Woods Elementary School for the Arts and Sciences
4,752,2023,10.9,5.3,5.1,15.3,2.3,20.6,5.9,23.3,24.2,42.2,6.1,32.6,54.3,1.5,80.7,12.1,4.7,4.9,2.2,2.9,4.3,school,029,0291960,Northern Virginia,Fairfax County,Robinson Secondary
4,70,2023,11,10.1,0,18.6,1.4,22.9,4.3,31.4,27.1,42.9,4.3,40,20,1.2,81.4,12.9,4.7,4.8,1.8,2.6,4.4,school,029,0291970,Northern Virginia,Fairfax County,Laurel Ridge Elementary
4,99,2023,11.4,5.3,2,21.2,2,13.1,6.1,21.2,30.3,44.4,15.2,46.7,60,1.9,76.8,11.1,4.8,5,2.6,2.5,4.4,school,029,0292000,Northern Virginia,Fairfax County,Bonnie Brae Elementary
4,83,2023,20.5,6.1,2.4,30.1,2.4,30.1,4.8,33.7,33.7,55.4,15.7,53.8,46.2,1.9,81.9,9.6,4.6,5.1,2.3,2.7,4.3,school,029,0292010,Northern Virginia,Fairfax County,Dranesville Elementary
4,70,2023,6.8,3.6,1.4,12.9,0,21.4,5.7,20,25.7,34.3,2.9,0,50,1,84.3,2.9,4.9,5.1,1.6,2,4.7,school,029,0292020,Northern Virginia,Fairfax County,Crossfield Elementary
4,167,2023,7.9,2.3,1.2,13.8,1.2,9,2.4,35.3,17.4,40.7,8.4,6.7,46.7,1.3,83.2,6.6,4.8,5.1,1.7,1.8,4.8,school,029,0292030,Northern Virginia,Fairfax County,Sangster Elementary
4,78,2023,18.8,4.6,3.8,10.3,1.3,17.9,3.8,21.8,24.4,52.6,11.5,66.7,33.3,2.1,79.5,11.5,4.7,5.1,2,2.4,4.3,school,029,0292050,Northern Virginia,Fairfax County,Virginia Run Elementary
4,135,2023,10.6,4,3,20.7,1.5,22.2,8.9,34.1,23,37,7.4,10,50,1.6,80.7,23.7,4.9,4.9,2.2,2.4,4.3,school,029,0292060,Northern Virginia,Fairfax County,Willow Springs Elementary
4,393,2023,13.7,4.7,4.1,18.8,3.1,25.7,5.6,25.2,24.7,42.2,6.6,40.7,63,1.8,76.1,14.2,4.5,4.7,2.4,3.2,4,school,029,0292070,Northern Virginia,Fairfax County,Stone Middle
4,106,2023,16.5,4.6,0,18.9,0.9,30.2,5.7,42.5,19.8,37.7,4.7,20,20,1.2,83,4.7,4.9,5.1,1.9,2.3,4.5,school,029,0292080,Northern Virginia,Fairfax County,Poplar Tree Elementary
4,87,2023,20.8,7.7,0,24.1,6.9,18.4,3.4,34.5,37.9,47.1,8,14.3,57.1,2,70.1,8,4.7,5.1,2.4,3,4.2,school,029,0292090,Northern Virginia,Fairfax County,Centre Ridge Elementary
4,93,2023,14.4,9.3,1.1,28,3.2,26.9,7.5,40.9,26.9,29,9.7,22.2,44.4,1.7,74.2,7.5,4.5,4.7,2.4,2.6,4,school,029,0292100,Northern Virginia,Fairfax County,Waples Mill Elementary
4,127,2023,11.4,4,0.8,20.5,4.7,16.5,3.1,20.5,22.8,40.2,5.5,14.3,57.1,1.3,85,4.7,4.7,5,2,2.7,4.2,school,029,0292200,Northern Virginia,Fairfax County,McNair Upper Elementary
4,63,2023,7.7,1.3,0,11.1,1.6,11.1,3.2,11.1,17.5,54,6.3,50,75,2.2,76.2,3.2,5,5.3,1.6,1.8,5,school,029,0292203,Northern Virginia,Fairfax County,Aldrin Elementary
4,56,2023,10.3,5,7.1,26.8,1.8,25,5.4,25,28.6,55.4,8.9,0,20,1.4,83.9,10.7,4.8,5.3,2,2.3,4.5,school,029,0292204,Northern Virginia,Fairfax County,Deer Park Elementary
4,86,2023,7.7,1.5,2.3,19.8,2.3,12.8,5.8,16.3,22.1,37.2,3.5,33.3,66.7,1.3,80.2,3.5,4.7,5.1,2.3,2.8,4.3,school,029,0292205,Northern Virginia,Fairfax County,Centreville Elementary
4,75,2023,6.3,2.9,4,29.3,0,18.7,9.3,30.7,20,42.7,5.3,50,75,3.2,74.7,9.3,4.4,4.6,2.5,2.7,3.9,school,029,0292210,Northern Virginia,Fairfax County,Halley Elementary
4,1078,2023,11.7,4.7,4.4,11,2.4,18.8,5.9,21.9,22.8,41.2,7.6,27.6,59.8,1.6,77.6,25.7,4.7,4.9,2.4,2.8,4.3,school,029,0292222,Northern Virginia,Fairfax County,Carson Middle
4,103,2023,17.3,5.2,4.9,35,5.8,28.2,5.8,43.7,31.1,51.5,15.5,43.8,37.5,2,70.9,7.8,4.4,4.8,2.5,3,3.9,school,029,0292225,Northern Virginia,Fairfax County,Bull Run Elementary
4,90,2023,13.7,6.9,2.2,16.7,3.3,14.4,5.6,26.7,23.3,41.1,5.6,40,20,1.2,82.2,5.6,4.7,5.1,2.2,2.7,4.1,school,029,0292229,Northern Virginia,Fairfax County,Daniels Run Elementary
4,124,2023,15.5,9.4,1.6,19.4,1.6,21,6.5,26.6,24.2,42.7,11.3,28.6,71.4,2.3,75.8,5.6,4.5,5,2.1,2.5,4.4,school,029,0292230,Northern Virginia,Fairfax County,Providence Elementary
4,740,2023,14.9,6.3,7.6,17.7,5.1,27.4,7.2,28.4,29.1,38.4,8.8,38.5,53.8,1.7,73.5,14.2,4.4,4.6,2.8,3.3,3.7,school,029,0292233,Northern Virginia,Fairfax County,Liberty Middle
4,118,2023,9,2.1,0.8,15.3,2.5,20.3,3.4,22,20.3,41.5,5.1,16.7,50,2.2,87.3,10.2,4.9,5.1,1.8,2.1,4.8,school,029,0292234,Northern Virginia,Fairfax County,Colvin Run Elementary
4,66,2023,6,2.8,1.5,27.3,3,15.2,3,18.2,27.3,51.5,6.1,0,75,1,68.2,7.6,4.8,5,2.2,2.5,4.3,school,029,0292235,Northern Virginia,Fairfax County,Island Creek Elementary
4,56,2023,18.6,4.9,1.8,26.8,7.1,16.1,7.1,33.9,35.7,42.9,14.3,0,62.5,1.9,71.4,5.4,4.3,4.6,2.9,3,3.4,school,029,0292236,Northern Virginia,Fairfax County,Lorton Station Elementary
4,127,2023,7.6,2.9,0.8,8.7,1.6,20.5,4.7,11.8,22,48.8,3.9,16.7,50,1.5,89,3.9,4.9,5.2,1.9,2.1,4.7,school,029,0292237,Northern Virginia,Fairfax County,Powell Elementary
4,63,2023,9,1.7,0,23.8,4.8,23.8,1.6,41.3,25.4,47.6,12.7,12.5,37.5,1.4,84.1,7.9,4.6,5.3,2.5,2.6,4.5,school,029,0292243,Northern Virginia,Fairfax County,Eagle View Elementary
4,66,2023,18.7,5.1,6.1,34.8,4.5,25.8,10.6,28.8,43.9,36.4,18.2,33.3,58.3,2.4,72.7,1.5,4.4,4.9,2.6,3,3.8,school,029,0292347,Northern Virginia,Fairfax County,Coates Elementary
4,79,2023,9.5,6.2,0,17.7,0,17.7,3.8,16.5,26.6,35.4,2.5,50,50,1,74.7,13.9,4.5,4.8,2.2,2.7,4.2,school,029,0292348,Northern Virginia,Fairfax County,Laurel Hill Elementary
4,727,2023,14.2,7.3,7,15.7,2.8,22,6.2,26.4,26.7,39.1,7.2,34.6,51.9,1.7,75.9,13.3,4.7,4.6,2.7,3.2,4,school,029,0292420,Northern Virginia,Fairfax County,South County Middle
4,97,2023,8.9,4.5,1,30.9,4.1,22.7,10.3,27.8,25.8,46.4,7.2,33.3,33.3,1.1,78.4,7.2,4.4,4.8,2.6,2.8,3.7,school,029,0292458,Northern Virginia,Fairfax County,Fort Belvoir Upper Elementary
4,506,2023,13.7,4.6,1.6,11.7,1.4,19.8,4.2,23.5,23.1,40.5,5.7,37.9,37.9,1.3,81.4,11.1,4.7,4.8,2.1,2.7,4.3,school,109,1090252,Northern Virginia,Falls Church City,Mary Ellen Henderson Middle School
4,338,2023,16.9,5.5,8.9,27.5,5.3,27.8,6.2,29.9,32.2,34.9,10.4,40,65.7,1.6,74,12.7,4.4,4.7,2.2,3.1,3.9,school,030,0300010,Northern Virginia,Fauquier County,Marshall Middle
4,494,2023,20.3,8.3,14,35.4,9.9,35.2,8.1,38.1,36.8,35.4,12.1,23.3,58.3,2.2,72.7,8.9,4.2,4.4,2.9,3.7,3.4,school,030,0300520,Northern Virginia,Fauquier County,Cedar Lee Middle
4,347,2023,16.7,2.8,7.2,29.1,7.2,32.6,7.8,35.4,29.1,43.5,7.5,50,57.7,1.8,82.4,11.2,4.5,4.6,2.5,3.3,4,school,030,0300660,Northern Virginia,Fauquier County,Warrenton Middle
4,298,2023,22.5,7.4,8.1,36.9,7.7,35.6,9.4,38.9,34.2,42.3,12.1,50,58.3,1.6,73.8,9.7,4.3,4.5,2.7,3.5,3.4,school,030,0300670,Northern Virginia,Fauquier County,W.C. Taylor Middle
4,466,2023,18.5,5,4.3,30.3,4.7,27.3,6,34.8,31.1,44.6,9.4,43.2,52.3,1.6,78.8,7.1,4.5,4.8,2.3,3.1,4.3,school,030,0300854,Northern Virginia,Fauquier County,Auburn Middle
6,61,2023,27.7,3.2,4.9,45.9,13.1,41,6.6,32.8,39.3,41,4.9,0,66.7,2.7,80.3,13.1,4,4.7,2.6,3.3,3.7,school,031,0310090,Western Virginia,Floyd County,Check Elementary
6,79,2023,22.9,4,2.5,30.4,2.5,29.1,8.9,25.3,22.8,48.1,7.6,33.3,66.7,1.7,82.3,10.1,4.6,5.1,2.3,3,4.2,school,031,0310360,Western Virginia,Floyd County,Floyd Elementary
6,42,2023,25,7.8,2.4,50,4.8,23.8,9.5,54.8,50,45.2,23.8,30,70,1.7,71.4,11.9,4,4.8,2.3,3.4,3.6,school,031,0310500,Western Virginia,Floyd County,Willis Elementary
6,33,2023,18.9,7.7,0,27.3,3,21.2,3,15.2,21.2,51.5,9.1,0,0,1.7,87.9,3,4.9,5.1,2.1,1.9,4.7,school,031,0310650,Western Virginia,Floyd County,Indian Valley Elementary
6,95,2023,21,3.9,5.3,33.7,0,37.9,4.2,30.5,29.5,49.5,10.5,70,30,1.5,75.8,23.2,4.5,5,2.5,3.5,4.2,school,031,0310660,Western Virginia,Floyd County,Floyd County High
5,242,2023,20.6,8.5,14,26.9,4.1,36,6.2,33.9,38.4,37.2,14,29.4,58.8,2,70.2,15.7,4.1,4.6,3,3.7,3.4,school,032,0320260,Valley,Fluvanna County,Fluvanna County High
5,430,2023,23.6,7.5,4.4,30.5,5.6,32.6,6,31.2,34.9,46.3,9.5,51.2,39,1.7,82.8,15.1,4.3,4.7,2.6,3.4,3.8,school,032,0320320,Valley,Fluvanna County,Fluvanna Middle
6,1102,2023,22.1,6.3,13.3,33.8,10.6,37.7,8.9,39.7,39,43.9,14,38.3,61.7,2.2,75.9,14.8,4.2,4.5,2.9,3.8,3.5,school,033,0330031,Western Virginia,Franklin County,Benjamin Franklin Middle
2,53,2023,22,6.3,13.2,28.3,7.5,37.7,9.4,26.4,50.9,47.2,28.3,26.7,66.7,2.2,64.2,15.1,3.9,4.7,2.6,3.3,3.4,school,135,1350020,Tidewater,Franklin City,Franklin High
2,119,2023,21.3,8.6,13.4,37.8,12.6,42,18.5,39.5,37.8,33.6,13.4,68.8,62.5,2.6,64.7,14.3,3.6,4.1,2.8,3.9,2.7,school,135,1350561,Tidewater,Franklin City,Joseph P. King Jr. Middle
4,666,2023,22.5,7.4,9.2,28.4,7.1,31.8,8.1,34.4,37.5,38.1,11.6,26,58.4,2.1,74,10.1,4,4.5,3,3.8,3.3,school,034,0340420,Northern Virginia,Frederick County,James Wood Middle
4,533,2023,25.4,5.9,12.9,40.7,10.9,39.4,13.1,44.5,38.6,44.3,12.2,24.6,52.3,2.2,73.9,11.3,4.2,4.5,2.7,3.8,3.6,school,034,0340460,Northern Virginia,Frederick County,Frederick County Middle
4,709,2023,19.9,6.2,9.9,29.3,5.5,33.6,5.6,34.4,33.1,42,10.9,37.7,54.5,2,74.3,13.8,4.3,4.7,2.7,3.5,3.7,school,034,0340480,Northern Virginia,Frederick County,Robert E. Aylor Middle
4,674,2023,21.9,8,7.6,30.4,6.2,34.3,8.9,38.3,37.4,37.4,12,28.4,53.1,1.9,72.4,11.7,4.3,4.6,2.6,3.4,3.7,school,034,0340586,Northern Virginia,Frederick County,Admiral Richard E. Byrd Middle
3,477,2023,27.7,6.6,17,36.1,10.9,38.8,11.7,41.1,45.3,39.8,19.9,38.9,63.2,2.2,67.7,15.3,3.9,4.3,3.2,4.1,3,school,110,1100273,Northern Neck,Fredericksburg City,Walker-Grant Middle
7,282,2023,24.9,8.1,8.9,30.5,5,31.2,7.4,32.6,37.6,42.9,8.5,25,75,1.7,78.7,11,4.2,4.5,2.5,3.5,3.8,school,111,1110032,Southwest,Galax City,Galax Middle
7,38,2023,15.8,6.5,5.3,28.9,2.6,21.1,0,28.9,34.2,42.1,21.1,37.5,37.5,2,92.1,13.2,4.6,5.1,1.9,2.7,4.1,school,035,0350010,Southwest,Giles County,Eastern Elementary/Middle
7,106,2023,18.4,0.7,7.5,41.5,2.8,37.7,4.7,42.5,42.5,50,13.2,35.7,64.3,1.9,81.1,11.3,4.3,4.9,2.7,3.4,4,school,035,0350390,Southwest,Giles County,Macy Mcclaugherty Elementary/Middle
7,95,2023,20.6,4,7.4,31.6,5.3,28.4,4.2,43.2,37.9,52.6,13.7,38.5,46.2,1.9,81.1,4.2,4.7,5,2.2,3.1,4.4,school,035,0350400,Southwest,Giles County,Narrows Elementary/Middle
7,101,2023,16.2,6.8,8.9,27.7,3,30.7,4,20.8,32.7,41.6,15.8,37.5,81.2,2.1,78.2,9.9,4.5,4.7,2.5,3.3,4,school,035,0350461,Southwest,Giles County,Giles High
7,56,2023,23.7,6,12.5,46.4,10.7,48.2,10.7,39.3,39.3,35.7,12.5,28.6,42.9,2.1,80.4,16.1,4.4,4.6,2.9,3.5,4.3,school,035,0350470,Southwest,Giles County,Narrows High
3,535,2023,22.9,3.8,9.2,31.4,4.3,33.5,8.2,34.4,36.1,45.8,11.6,30.2,61.9,2.1,81.7,16.8,4.4,4.6,2.5,3.5,3.7,school,036,0360280,Northern Neck,Gloucester County,Peasley Middle
3,346,2023,21.3,6.8,10.4,32.7,7.2,35.5,9.2,37,37.6,42.2,15.3,24.5,52.8,2,73.1,15.6,4.1,4.4,2.9,3.7,3.5,school,036,0360802,Northern Neck,Gloucester County,Page Middle
1,359,2023,15.7,6.7,9.2,28.7,7.2,33.4,10.6,34.5,35.1,38.4,10.6,36.8,52.6,2.3,73.8,20.6,4.4,4.6,2.6,3.3,3.8,school,037,0370340,Central Virginia,Goochland County,Goochland Middle
7,220,2023,17.4,4.2,9.5,35.5,7.3,33.6,4.5,37.3,39.1,40.9,16.4,25,58.3,1.8,75.5,11.8,4.3,4.8,2.4,3.3,4,school,038,0380011,Southwest,Grayson County,Independence Middle
7,28,2023,15.6,3.4,0,10.7,0,17.9,3.6,25,14.3,71.4,10.7,66.7,33.3,2,92.9,7.1,4.9,5.3,1.6,2.1,4.7,school,038,0380430,Southwest,Grayson County,Grayson Highlands
